id_solicitacao,data_solicitacao,idade,renda_mensal,anos_emprego,score_credito,valor_emprestimo,taxa_juros_anual,prazo_meses,finalidade,regiao,situacao_moradia,divida_existente,contas_abertas,atrasos_12m,aprovado,inadimplente
7432,2024-07-10,44.0,10517.67,4,673.0,20536.36,13.18,60,Reforma,Norte,Alugada,38666.23,4,0,1,0
7433,2023-10-04,53.0,,5,785.0,58622.1,31.39,48,Cartão de crédito,Sudeste,Própria,8501.99,6,1,1,0
7434,2024-11-12,30.0,6563.72,0,724.0,32787.62,15.77,48,Consolidação de dívidas,Nordeste,Própria,25430.5,9,3,1,0
7435,2022-10-06,,19089.34,0,720.0,30446.69,24.76,48,Viagem,Sul,Alugada,14676.1,6,1,1,0
7436,2024-02-02,28.0,6217.9,6,620.0,17404.46,4.47,24,Consolidação de dívidas,Centro-Oeste,Alugada,27200.47,8,1,1,0
7437,2023-04-14,35.0,13510.92,7,679.0,40419.03,25.28,48,Educação,Sudeste,Própria,58296.4,6,0,1,0
7438,2022-01-09,,15017.31,3,534.0,21274.51,30.52,36,Consolidação de dívidas,Sudeste,Própria,9301.73,4,0,0,0
7439,2022-01-13,41.0,18480.09,4,655.0,20116.49,19.97,24,Educação,Sudeste,Alugada,30346.92,12,1,1,0
7440,2024-07-12,50.0,,4,662.0,31704.79,22.36,48,Viagem,Sudeste,Própria,8428.72,6,0,1,0
7441,2024-07-11,40.0,7753.11,0,562.0,19144.08,23.93,36,Automóvel,Sudeste,Própria,38067.32,8,0,0,0
7442,2024-12-11,36.0,10876.77,5,,17715.5,21.37,36,Reforma,Nordeste,Própria,30788.42,12,0,1,0
7443,2024-12-10,26.0,9395.73,3,752.0,16070.23,17.03,48,Saúde,Centro-Oeste,Hipotecada,35712.71,10,0,1,1
7444,2023-10-15,43.0,6084.43,4,647.0,47375.55,13.24,48,Consolidação de dívidas,Sudeste,Própria,15497.66,4,1,1,0
7445,2023-09-13,34.0,,4,693.0,59131.8,22.6,36,Consolidação de dívidas,Sudeste,Própria,4460.71,5,0,1,1
7446,2022-07-15,44.0,9151.47,7,817.0,77018.26,10.76,48,Viagem,Centro-Oeste,Hipotecada,0.0,5,2,1,0
7447,2023-02-21,32.0,14391.08,1,618.0,44987.33,22.11,48,Consolidação de dívidas,Nordeste,Alugada,25169.67,5,1,1,0
7448,2023-10-26,46.0,12637.78,2,709.0,7536.33,11.91,24,Saúde,Sudeste,Outros,34668.31,2,0,1,0
7449,2022-05-28,39.0,7570.9,2,636.0,32085.89,11.33,24,Consolidação de dívidas,Centro-Oeste,Alugada,32112.74,2,1,1,0
7450,2024-09-27,44.0,7322.11,7,727.0,23488.8,5.66,48,Reforma,Sul,Alugada,38248.84,7,0,1,0
7451,2022-12-30,39.0,11298.96,2,646.0,100111.87,14.94,48,Reforma,Norte,Alugada,15299.12,1,1,1,0
7452,2023-02-06,27.0,6927.46,0,723.0,33393.02,24.41,36,Cartão de crédito,Sul,Alugada,23280.28,12,2,1,0
7453,2023-08-29,32.0,21903.2,20,746.0,17035.69,21.93,36,Consolidação de dívidas,Centro-Oeste,Alugada,0.0,3,1,1,0
7454,2022-08-17,24.0,26172.73,3,635.0,18044.72,15.27,48,Saúde,Nordeste,Própria,22543.07,6,0,1,0
7455,2023-06-21,37.0,19761.97,0,723.0,10291.67,12.84,48,Consolidação de dívidas,Sudeste,Própria,56332.94,6,1,1,0
7456,2022-09-25,22.0,15907.33,5,529.0,25889.66,27.95,48,Reforma,Sudeste,Alugada,28341.82,4,1,0,0
7457,2024-10-31,38.0,13775.39,6,659.0,11341.14,4.91,24,Reforma,Sudeste,Própria,61032.03,3,0,1,1
7458,2022-05-06,18.0,7911.45,3,741.0,8860.67,17.88,36,Educação,Sudeste,Alugada,32827.58,4,0,1,0
7459,2022-11-02,,20206.92,5,816.0,16118.21,11.33,36,Saúde,Sudeste,Própria,42965.71,3,0,1,0
7460,2023-09-20,26.0,26513.78,0,561.0,15313.82,18.95,48,Reforma,Sul,Alugada,37823.1,7,1,0,0
7461,2023-11-20,27.0,11274.35,2,,27985.66,18.82,36,Saúde,Sudeste,Hipotecada,40004.91,4,1,0,0
7462,2024-11-03,48.0,,0,613.0,33299.93,23.86,48,Reforma,Sudeste,Alugada,30902.49,9,1,1,0
7463,2022-10-08,38.0,8920.24,2,661.0,26966.63,25.26,60,Viagem,Sudeste,Alugada,40350.98,6,0,1,0
7464,2023-03-19,43.0,11320.62,4,604.0,25300.65,6.36,48,Consolidação de dívidas,Sudeste,Alugada,15856.27,9,0,1,0
7465,2024-04-16,26.0,7124.01,2,712.0,33364.88,13.45,36,Saúde,Sudeste,Alugada,49142.14,5,1,1,0
7466,2023-01-24,44.0,11560.76,4,630.0,50727.75,18.51,24,Consolidação de dívidas,Centro-Oeste,Alugada,53056.58,6,1,1,0
7467,2023-09-09,34.0,16586.52,3,600.0,15551.94,24.55,24,Cartão de crédito,Sul,Própria,32108.31,10,1,1,1
7468,2022-05-27,37.0,15718.28,1,576.0,32227.74,21.51,36,Cartão de crédito,Sul,Própria,18520.5,5,0,0,0
7469,2023-06-05,49.0,15143.77,0,653.0,27280.99,10.67,36,Cartão de crédito,Sudeste,Alugada,3286.06,4,0,1,0
7470,2023-09-22,25.0,,1,682.0,33681.43,19.29,36,Automóvel,Sul,Alugada,31910.85,4,1,1,0
7471,2023-03-10,44.0,13684.3,1,713.0,24207.2,22.92,48,Consolidação de dívidas,Sudeste,Hipotecada,24652.91,5,1,1,0
7472,2022-05-24,39.0,18152.73,6,623.0,16497.03,12.65,36,Reforma,Sudeste,Própria,13372.0,6,0,1,0
7473,2022-10-16,34.0,13301.29,8,683.0,24919.16,13.63,36,Consolidação de dívidas,Sudeste,Hipotecada,7287.88,5,2,1,0
7474,2022-01-14,26.0,23569.42,6,760.0,18023.54,14.62,24,Educação,Nordeste,Hipotecada,6065.54,10,0,1,0
7475,2022-09-14,33.0,12710.14,5,,15615.65,13.76,36,Consolidação de dívidas,Norte,Própria,26113.4,7,1,1,0
7476,2024-05-07,28.0,16294.46,1,620.0,51643.93,16.69,24,Automóvel,Sul,Alugada,33699.12,9,1,1,0
7477,2024-07-31,46.0,8092.11,6,697.0,29241.63,17.93,48,Saúde,Sudeste,Hipotecada,34417.64,6,0,1,0
7478,2023-04-09,36.0,17909.94,4,637.0,9078.19,17.93,36,Reforma,Centro-Oeste,Própria,82757.11,7,1,1,0
7479,2022-09-27,29.0,19798.99,0,619.0,4390.94,20.75,36,Reforma,Sudeste,Alugada,38107.97,6,1,1,0
7480,2023-09-15,,9350.71,11,584.0,24747.29,15.97,48,Consolidação de dívidas,Sudeste,Outros,45025.71,6,1,1,0
7481,2022-03-13,31.0,6537.24,0,774.0,18999.05,11.75,60,Automóvel,Sudeste,Outros,25102.94,5,1,1,0
7482,2022-03-15,,,3,600.0,27254.18,12.34,36,Consolidação de dívidas,Sudeste,Alugada,0.0,10,1,1,0
7483,2022-12-21,37.0,8110.54,3,638.0,30741.67,21.0,48,Reforma,Sudeste,Hipotecada,17405.86,6,1,1,0
7484,2023-05-12,34.0,18023.77,9,516.0,26716.17,13.43,48,Reforma,Nordeste,Própria,57221.93,9,0,0,1
7485,2024-09-14,51.0,10462.55,12,726.0,17511.92,20.32,36,Saúde,Sudeste,Alugada,10133.14,5,1,1,0
7486,2023-08-03,32.0,19133.66,14,647.0,45902.38,20.86,48,Educação,Sul,Outros,26492.01,3,2,1,0
7487,2024-06-28,28.0,6112.55,4,733.0,14177.76,24.26,48,Saúde,Sul,Hipotecada,25878.91,6,0,1,0
7488,2023-01-08,39.0,8829.54,5,674.0,52535.98,12.48,36,Viagem,Sudeste,Própria,52805.55,3,0,1,0
7489,2022-12-28,39.0,9118.74,0,659.0,37067.53,12.99,36,Automóvel,Sul,Própria,34820.36,5,0,1,0
7490,2022-04-03,30.0,,3,708.0,18742.97,23.2,60,Reforma,Sudeste,Alugada,35987.17,5,1,1,0
7491,2022-11-20,28.0,4730.64,11,649.0,34272.03,6.91,60,Consolidação de dívidas,Sudeste,Alugada,22376.87,9,1,1,0
7492,2023-01-19,49.0,11645.26,3,521.0,22113.88,21.71,48,Reforma,Sudeste,Própria,0.0,4,1,0,0
7493,2023-07-29,32.0,11134.23,0,668.0,57043.49,24.34,36,Educação,Nordeste,Própria,17951.5,3,0,1,0
7494,2024-01-06,22.0,16007.0,1,727.0,18959.44,7.05,48,Educação,Nordeste,Outros,24623.4,4,1,1,0
7495,2024-01-07,37.0,,2,589.0,41877.71,18.82,48,Cartão de crédito,Sudeste,Própria,28107.76,4,1,1,1
7496,2022-12-12,44.0,8289.52,1,502.0,13406.51,15.01,36,Consolidação de dívidas,Sudeste,Alugada,12748.94,10,0,0,0
7497,2023-12-20,34.0,,2,599.0,32399.48,26.96,24,Educação,Centro-Oeste,Alugada,0.0,4,0,1,0
7498,2024-02-20,40.0,9087.62,2,673.0,31704.26,28.24,60,Saúde,Sudeste,Própria,38811.75,6,2,1,0
7499,2024-10-16,,7091.17,1,567.0,38154.81,32.59,36,Viagem,Sudeste,Alugada,19249.16,5,1,0,0
7500,2023-10-26,41.0,7301.06,0,641.0,35292.93,26.94,36,Reforma,Sul,Alugada,24850.88,3,1,1,0
7501,2023-08-23,27.0,9251.97,10,678.0,22754.9,26.77,36,Saúde,Norte,Própria,0.0,8,0,1,0
7502,2022-01-11,38.0,20106.99,5,588.0,9254.06,33.91,36,Saúde,Sudeste,Alugada,20691.16,7,1,1,0
7503,2022-07-06,42.0,7082.63,4,740.0,12856.88,18.88,24,Saúde,Sudeste,Própria,37896.94,7,1,1,0
7504,2023-12-27,36.0,5284.35,4,697.0,8646.06,21.79,60,Saúde,Sudeste,Hipotecada,30684.78,5,0,1,0
7505,2024-11-04,24.0,9999.14,2,,23211.47,27.49,48,Saúde,Sul,Hipotecada,17610.07,3,1,0,0
7506,2024-02-17,25.0,11623.64,8,698.0,50164.48,17.47,24,Saúde,Sudeste,Alugada,15318.02,8,1,1,0
7507,2023-02-15,50.0,11241.65,13,592.0,17900.36,13.48,48,Reforma,Sul,Outros,21659.77,8,1,1,0
7508,2024-08-13,29.0,9606.66,0,613.0,21636.74,14.36,24,Saúde,Sudeste,Alugada,31510.99,7,0,1,0
7509,2023-08-08,42.0,11821.32,0,652.0,19429.7,16.15,48,Automóvel,Nordeste,Alugada,31338.93,8,0,1,0
7510,2024-12-11,37.0,14879.71,5,,30848.58,17.77,36,Saúde,Sudeste,Alugada,35053.03,8,2,1,0
7511,2024-11-17,26.0,8638.55,1,646.0,29597.51,14.09,60,Cartão de crédito,Nordeste,Própria,39785.93,7,1,1,0
7512,2023-07-31,31.0,22050.28,12,678.0,21361.37,7.9,36,Viagem,Sul,Hipotecada,27044.87,6,1,1,0
7513,2024-11-06,51.0,12191.22,5,750.0,15776.75,25.57,48,Saúde,Nordeste,Outros,56069.65,4,1,1,0
7514,2024-09-15,67.0,21800.93,2,668.0,37971.38,31.78,24,Cartão de crédito,Sudeste,Hipotecada,36910.75,13,0,1,0
7515,2024-01-13,33.0,15241.36,2,605.0,49134.93,9.36,60,Reforma,Sudeste,Alugada,11617.29,5,0,1,0
7516,2022-07-23,32.0,7114.36,5,698.0,41834.81,10.69,48,Automóvel,Sudeste,Própria,31026.01,8,2,1,0
7517,2024-12-12,21.0,5026.71,0,611.0,14326.44,14.04,36,Consolidação de dívidas,Sudeste,Própria,34633.35,8,2,1,0
7518,2024-08-31,21.0,22753.96,10,629.0,7694.62,10.51,24,Reforma,Nordeste,Alugada,38677.12,6,0,1,0
7519,2024-07-28,28.0,8465.72,0,689.0,23593.75,15.38,48,Reforma,Centro-Oeste,Própria,17309.86,3,0,1,0
7520,2024-12-13,31.0,12726.26,19,691.0,57360.82,17.97,48,Saúde,Sul,Hipotecada,0.0,6,0,1,0
7521,2024-11-20,35.0,9883.63,0,637.0,9001.95,21.13,24,Cartão de crédito,Sudeste,Alugada,51093.72,11,2,1,0
7522,2024-12-17,42.0,26139.52,6,,21454.32,15.95,36,Automóvel,Sudeste,Hipotecada,23221.66,6,0,1,0
7523,2022-04-15,37.0,12870.11,0,777.0,65195.17,26.93,36,Saúde,Sul,Alugada,0.0,9,2,1,0
7524,2022-09-10,42.0,6699.98,2,496.0,46142.46,12.14,60,Consolidação de dívidas,Centro-Oeste,Alugada,20033.4,5,0,0,0
7525,2022-10-22,30.0,11708.76,4,675.0,30551.13,14.54,60,Cartão de crédito,Sudeste,Alugada,38353.53,8,0,1,0
7526,2023-10-30,35.0,23443.13,0,651.0,13954.89,32.03,48,Viagem,Centro-Oeste,Outros,5738.13,5,0,1,0
7527,2023-07-03,,8647.05,2,620.0,61129.26,19.48,24,Saúde,Sul,Alugada,5498.92,6,1,1,0
7528,2023-09-23,24.0,6118.99,1,670.0,24290.6,20.79,60,Consolidação de dívidas,Sul,Própria,20506.75,4,1,1,0
7529,2024-12-26,18.0,19246.68,3,581.0,7810.15,13.06,24,Reforma,Sul,Alugada,26907.24,6,0,1,0
7530,2022-10-26,29.0,8188.86,3,558.0,59594.95,19.13,60,Cartão de crédito,Centro-Oeste,Alugada,14539.99,11,1,0,0
7531,2022-04-11,18.0,5710.2,7,722.0,15207.25,18.38,36,Viagem,Sul,Outros,18378.54,5,3,1,0
7532,2024-12-15,25.0,8328.01,0,602.0,154776.13,18.65,48,Educação,Nordeste,Alugada,39607.75,6,0,1,0
7533,2022-11-28,40.0,,0,641.0,24326.69,20.12,24,Saúde,Nordeste,Alugada,25259.3,3,0,1,0
7534,2024-04-15,37.0,16210.6,2,492.0,33958.37,25.77,36,Reforma,Centro-Oeste,Própria,0.0,9,0,0,0
7535,2023-01-28,36.0,15866.51,10,528.0,28315.49,10.44,36,Cartão de crédito,Sudeste,Alugada,46365.91,7,1,0,0
7536,2024-05-23,46.0,7791.18,9,667.0,23245.76,21.55,24,Reforma,Sul,Alugada,21674.02,6,1,1,0
7537,2023-01-16,29.0,20402.79,4,725.0,41619.58,19.51,36,Saúde,Sul,Alugada,8647.24,6,1,1,0
7538,2022-04-02,42.0,18803.72,10,601.0,30047.03,22.17,48,Viagem,Sudeste,Alugada,21618.15,9,0,1,1
7539,2023-03-23,28.0,16585.89,8,764.0,27820.59,23.83,48,Consolidação de dívidas,Sul,Própria,1158.82,7,1,1,0
7540,2022-04-19,38.0,7690.01,1,740.0,15269.17,16.74,36,Saúde,Nordeste,Alugada,25173.53,6,0,1,0
7541,2022-11-13,37.0,,0,711.0,24785.56,16.76,24,Saúde,Sul,Hipotecada,34871.64,5,1,1,0
7542,2023-03-18,37.0,15379.45,1,725.0,14094.94,21.85,36,Automóvel,Sudeste,Própria,14683.17,4,0,1,1
7543,2022-08-06,32.0,17554.46,1,742.0,33626.49,13.14,48,Consolidação de dívidas,Sudeste,Própria,19467.77,8,0,1,0
7544,2023-11-04,,7920.27,4,613.0,32430.56,17.09,36,Consolidação de dívidas,Sudeste,Alugada,14343.23,8,0,1,0
7545,2022-10-05,39.0,31532.21,4,,29645.14,18.65,36,Consolidação de dívidas,Centro-Oeste,Própria,38065.09,9,2,1,0
7546,2024-10-05,23.0,,4,698.0,53291.09,24.26,24,Automóvel,Sul,Alugada,20603.4,6,0,1,0
7547,2023-07-23,,21133.08,1,562.0,41832.9,18.79,48,Saúde,Sul,Hipotecada,14503.26,7,0,0,0
7548,2024-10-06,24.0,,7,673.0,84695.51,19.14,48,Viagem,Sudeste,Própria,27604.65,4,1,1,0
7549,2024-05-24,28.0,14584.25,2,682.0,46237.0,16.65,36,Automóvel,Sudeste,Hipotecada,-19987.63,9,0,1,0
7550,2023-04-11,38.0,6987.46,3,,29322.18,19.79,48,Viagem,Sudeste,Alugada,22484.08,8,1,1,0
7551,2024-04-18,41.0,14193.76,28,690.0,22843.77,19.09,60,Consolidação de dívidas,Nordeste,Própria,10515.08,11,1,1,0
7552,2024-01-24,37.0,16584.33,1,559.0,12374.84,14.11,48,Reforma,Sudeste,Própria,36178.44,4,1,0,0
7553,2024-04-17,38.0,17050.83,2,530.0,57319.06,21.77,36,Cartão de crédito,Sul,Alugada,17724.35,9,2,0,1
7554,2022-01-30,,,5,654.0,36817.74,10.06,60,Automóvel,Sudeste,Própria,19686.24,9,0,1,0
7555,2022-12-25,31.0,5300.09,10,821.0,20973.74,18.58,36,Automóvel,Sul,Alugada,28368.67,6,0,1,0
7556,2022-03-27,18.0,15463.68,0,582.0,31899.79,28.69,48,Viagem,Norte,Alugada,60307.56,5,1,1,0
7557,2024-01-17,27.0,10782.84,6,627.0,28984.05,9.34,48,Viagem,Sul,Hipotecada,40023.23,8,1,1,0
7558,2022-11-09,,,12,670.0,25582.27,12.15,48,Automóvel,Sudeste,Alugada,12923.48,7,0,1,0
7559,2022-12-31,36.0,,2,612.0,44757.88,25.2,36,Automóvel,Sul,Alugada,2431.87,6,1,1,0
7560,2024-06-23,57.0,12812.02,1,695.0,11480.14,22.89,48,Viagem,Sudeste,Alugada,30820.73,4,0,1,1
7561,2023-11-29,42.0,13130.31,5,699.0,43003.26,12.07,36,Educação,Nordeste,Própria,14449.58,4,3,1,0
7562,2022-05-11,18.0,22303.71,1,757.0,55560.47,10.81,24,Cartão de crédito,Sudeste,Alugada,20858.99,6,0,1,0
7563,2024-03-13,22.0,,2,688.0,14591.26,4.57,60,Reforma,Sul,Hipotecada,21702.35,4,1,1,0
7564,2024-02-28,24.0,,11,626.0,9168.29,7.23,60,Automóvel,Sudeste,Hipotecada,23000.37,8,2,1,0
7565,2022-12-17,20.0,,4,710.0,34746.85,16.69,48,Consolidação de dívidas,Nordeste,Própria,21120.22,5,1,1,0
7566,2022-06-29,33.0,4377.36,0,647.0,45761.61,25.09,36,Educação,Norte,Hipotecada,16392.23,8,2,1,0
7567,2024-02-13,38.0,9168.98,2,623.0,16575.47,24.37,36,Saúde,Sudeste,Hipotecada,0.0,3,0,1,1
7568,2023-05-25,24.0,43143.77,4,621.0,12463.46,22.74,24,Saúde,Sudeste,Hipotecada,28343.57,4,0,1,0
7569,2022-12-31,33.0,11454.48,3,615.0,9564.05,9.49,24,Educação,Nordeste,Hipotecada,36142.96,3,1,1,0
7570,2024-09-07,37.0,18670.6,5,726.0,48812.8,26.35,36,Reforma,Sudeste,Alugada,8033.98,4,0,1,0
7571,2022-12-19,42.0,5676.73,7,725.0,25394.46,21.79,24,Educação,Sul,Outros,37966.9,3,0,1,0
7572,2024-03-10,37.0,18676.97,3,669.0,55100.43,9.19,24,Saúde,Sudeste,Alugada,30532.5,8,1,1,0
7573,2023-02-16,38.0,10898.32,21,618.0,5842.4,10.58,36,Automóvel,Sul,Própria,27180.7,8,0,1,0
7574,2024-01-05,35.0,15209.35,12,663.0,28164.64,22.86,36,Saúde,Sudeste,Própria,28306.8,5,0,1,0
7575,2024-09-07,26.0,17385.69,0,598.0,49650.49,23.24,36,Consolidação de dívidas,Sul,Própria,38314.62,3,1,1,0
7576,2022-04-28,28.0,,1,643.0,16048.43,15.63,36,Cartão de crédito,Sudeste,Alugada,34784.6,5,0,1,0
7577,2023-04-27,,16787.15,1,544.0,40399.26,15.03,60,Cartão de crédito,Sul,Hipotecada,0.0,7,1,0,1
7578,2022-07-11,49.0,7514.97,1,642.0,15059.34,20.92,60,Saúde,Sul,Própria,48314.39,5,0,1,0
7579,2023-08-14,22.0,13520.02,1,711.0,15970.15,19.08,24,Saúde,Sudeste,Alugada,34984.72,7,1,1,0
7580,2023-08-13,44.0,17068.91,2,612.0,27971.78,21.66,60,Automóvel,Sudeste,Alugada,7126.03,8,0,1,0
7581,2023-10-21,22.0,10049.52,0,722.0,19281.94,9.4,36,Automóvel,Sudeste,Alugada,0.0,2,1,1,0
7582,2022-04-17,42.0,8132.51,0,692.0,57145.82,17.91,36,Cartão de crédito,Sudeste,Hipotecada,3220.31,0,1,1,0
7583,2023-01-17,44.0,10476.58,0,680.0,27033.61,20.15,48,Consolidação de dívidas,Sudeste,Alugada,47463.22,3,1,1,1
7584,2024-02-22,46.0,22699.38,0,610.0,58317.33,19.17,48,Viagem,Sudeste,Própria,22989.56,2,0,1,0
7585,2023-01-25,,21023.99,3,586.0,38968.39,18.21,24,Consolidação de dívidas,Sul,Própria,39166.66,10,2,1,0
7586,2022-09-01,37.0,19252.62,2,,16296.32,13.55,48,Consolidação de dívidas,Centro-Oeste,Outros,61518.42,10,1,1,0
7587,2023-08-08,30.0,28393.5,13,567.0,30410.46,20.01,48,Reforma,Sul,Hipotecada,4221.02,5,2,0,0
7588,2024-05-18,28.0,13401.86,0,622.0,17012.62,7.39,60,Consolidação de dívidas,Sudeste,Própria,3507.28,8,2,1,0
7589,2023-04-13,36.0,14587.89,13,667.0,50756.12,19.4,60,Viagem,Sul,Própria,24689.26,2,1,1,0
7590,2024-05-15,43.0,4932.09,0,819.0,59967.38,26.82,60,Saúde,Sudeste,Alugada,30367.57,8,0,1,0
7591,2024-07-22,30.0,8475.97,4,700.0,10397.3,19.28,36,Automóvel,Sudeste,Alugada,38796.97,7,1,1,0
7592,2023-08-27,38.0,17252.91,1,603.0,36731.35,12.49,48,Consolidação de dívidas,Norte,Alugada,8286.39,4,0,1,0
7593,2024-10-11,27.0,20621.94,8,648.0,52367.35,16.04,60,Saúde,Centro-Oeste,Alugada,13056.71,4,0,1,0
7594,2024-05-09,26.0,6999.69,0,633.0,43970.38,13.08,24,Cartão de crédito,Sudeste,Própria,49858.31,8,1,1,0
7595,2022-01-13,33.0,12752.15,15,672.0,25420.78,19.21,48,Automóvel,Sudeste,Alugada,32292.88,8,0,1,0
7596,2022-10-26,33.0,39328.6,0,719.0,121745.26,18.14,24,Viagem,Nordeste,Alugada,30657.42,5,1,1,0
7597,2024-12-10,42.0,12786.46,1,606.0,30633.35,12.39,60,Educação,Sudeste,Alugada,16994.06,7,3,1,0
7598,2024-02-26,24.0,27513.11,3,,11899.83,24.47,24,Cartão de crédito,Sudeste,Alugada,48692.72,5,0,1,1
7599,2022-05-29,55.0,15893.16,7,718.0,39385.98,16.12,48,Saúde,Nordeste,Outros,44106.23,4,0,1,0
7600,2022-05-02,19.0,17688.75,15,566.0,49060.76,20.59,36,Automóvel,Sul,Outros,24458.95,3,2,0,0
7601,2023-06-22,38.0,8478.26,2,640.0,37242.66,27.34,36,Cartão de crédito,Sul,Alugada,0.0,4,0,1,0
7602,2023-01-11,,5976.1,7,624.0,30127.88,10.63,48,Saúde,Sul,Alugada,41918.35,6,1,1,0
7603,2022-03-23,30.0,19171.96,6,648.0,12524.62,27.41,36,Reforma,Sul,Própria,34620.74,6,1,1,0
7604,2023-05-07,34.0,,4,494.0,10838.78,14.34,36,Viagem,Nordeste,Outros,26637.57,5,0,0,0
7605,2022-12-22,42.0,13770.5,5,600.0,15792.32,25.97,36,Automóvel,Nordeste,Alugada,46071.21,4,0,1,0
7606,2024-07-13,43.0,,0,502.0,7161.47,25.17,48,Consolidação de dívidas,Sudeste,Alugada,33193.57,5,0,0,0
7607,2024-12-03,34.0,11177.06,2,575.0,62383.64,14.25,36,Reforma,Sul,Alugada,19632.09,6,1,0,1
7608,2024-10-01,38.0,9814.97,7,659.0,27969.02,17.33,60,Cartão de crédito,Sul,Própria,43018.43,6,0,1,0
7609,2022-05-03,24.0,10307.48,3,678.0,22366.81,6.74,36,Automóvel,Nordeste,Própria,28961.88,6,1,1,0
7610,2023-12-09,34.0,14976.51,10,622.0,12199.24,15.95,36,Saúde,Nordeste,Hipotecada,41589.63,4,0,1,0
7611,2022-11-26,39.0,19017.49,8,502.0,13271.9,12.04,36,Reforma,Sudeste,Alugada,27539.77,4,1,0,0
7612,2024-09-17,18.0,15414.1,9,608.0,27199.38,13.56,48,Cartão de crédito,Sudeste,Outros,35093.52,4,0,1,0
7613,2022-11-19,36.0,14723.95,0,562.0,22944.39,18.38,36,Saúde,Sudeste,Alugada,51610.5,10,1,0,0
7614,2024-02-09,,14139.95,1,632.0,28924.36,20.55,48,Saúde,Sul,Alugada,50146.24,5,2,1,0
7615,2023-03-09,47.0,12241.82,0,656.0,12955.16,14.21,48,Consolidação de dívidas,Nordeste,Própria,15383.22,2,0,1,0
7616,2023-12-11,37.0,8819.03,20,537.0,33215.56,18.21,36,Saúde,Sul,Própria,41711.27,3,0,0,0
7617,2024-03-04,40.0,13676.35,1,623.0,54411.12,15.08,24,Saúde,Sul,Hipotecada,14034.48,7,0,1,0
7618,2023-12-13,33.0,,2,495.0,22987.62,20.69,36,Viagem,Nordeste,Alugada,39307.64,3,0,0,0
7619,2023-06-23,41.0,12611.34,1,636.0,41408.89,16.6,60,Reforma,Norte,Hipotecada,22613.84,6,1,1,0
7620,2023-08-24,41.0,8432.24,0,636.0,24448.82,11.43,24,Saúde,Nordeste,Alugada,0.0,3,0,1,0
7621,2022-09-14,24.0,7347.96,1,544.0,21771.0,13.68,48,Educação,Sul,Hipotecada,30212.03,6,0,0,0
7622,2024-05-20,38.0,8292.52,0,548.0,34063.0,16.37,48,Automóvel,Norte,Hipotecada,43910.63,5,2,0,0
7623,2024-06-17,46.0,7541.17,2,773.0,20811.8,21.81,36,Saúde,Centro-Oeste,Hipotecada,35855.91,6,0,1,0
7624,2024-03-19,44.0,56704.33,17,673.0,19052.54,27.09,36,Saúde,Centro-Oeste,Hipotecada,9462.82,5,0,1,0
7625,2023-11-08,36.0,8613.93,5,601.0,48776.07,14.16,48,Viagem,Sudeste,Alugada,29848.6,5,0,1,0
7626,2022-09-28,38.0,13105.47,6,626.0,9896.18,7.47,48,Educação,Sudeste,Hipotecada,22608.72,6,0,1,0
7627,2023-07-04,44.0,,3,,28270.54,25.52,60,Consolidação de dívidas,Sul,Hipotecada,39611.45,5,2,0,0
7628,2023-07-22,25.0,27082.89,8,665.0,15038.46,21.39,60,Automóvel,Sul,Própria,43614.95,6,0,1,0
7629,2024-09-12,40.0,16559.03,11,641.0,72662.24,19.74,36,Viagem,Sudeste,Alugada,1692.01,10,1,1,0
7630,2022-12-25,18.0,16518.68,16,701.0,44303.32,10.05,24,Viagem,Nordeste,Hipotecada,26763.91,8,0,1,1
7631,2024-03-08,43.0,14576.89,0,721.0,54357.33,17.54,24,Saúde,Nordeste,Alugada,8765.29,7,1,1,0
7632,2024-06-05,32.0,15329.69,10,744.0,29981.85,22.23,60,Saúde,Nordeste,Própria,28574.49,2,0,1,0
7633,2022-07-30,35.0,15695.47,1,710.0,38078.76,9.52,60,Consolidação de dívidas,Sul,Alugada,39.96,9,0,1,0
7634,2022-10-14,,9762.43,2,634.0,30208.06,23.5,48,Saúde,Sudeste,Própria,23897.91,6,2,1,0
7635,2024-01-13,35.0,8444.92,2,554.0,19736.97,20.48,60,Educação,Nordeste,Hipotecada,30100.88,5,2,0,0
7636,2024-11-12,38.0,13757.25,5,629.0,71262.28,25.35,36,Viagem,Centro-Oeste,Alugada,0.0,0,2,1,0
7637,2022-10-23,42.0,10214.24,4,,39613.17,22.78,48,Automóvel,Sudeste,Própria,20175.05,7,1,1,0
7638,2022-01-06,47.0,14649.82,0,677.0,17098.06,4.73,36,Cartão de crédito,Sul,Própria,0.0,4,2,1,0
7639,2023-07-04,36.0,7788.22,7,610.0,11371.76,11.99,48,Automóvel,Nordeste,Hipotecada,39941.29,10,1,1,0
7640,2023-11-12,21.0,6394.04,2,565.0,15379.54,22.09,48,Educação,Sul,Alugada,0.0,4,0,0,0
7641,2024-03-05,47.0,7046.87,0,667.0,27748.85,10.66,48,Consolidação de dívidas,Sudeste,Alugada,18638.1,8,0,1,0
7642,2022-07-22,22.0,12875.23,2,819.0,18800.7,13.33,36,Automóvel,Sudeste,Própria,48651.51,7,0,1,0
7643,2022-11-21,32.0,5956.36,3,749.0,44956.35,17.02,60,Viagem,Sudeste,Própria,6161.54,10,1,1,0
